15B1506 ; c_vbretdm ; 19 ; 8.00 
11Q3713 ; qodiqsl ; 30 ; 1.00 
28G8439 ; mixah ; 20 ; 17.00 
22F4367 ; q__jum ; 23 ; 15.00 
25S3212 ; jfglo ; 24 ; 1.00 
23U5843 ; nndamr ; 17 ; 2.00 
16R0834 ; axwqod ; 21 ; 2.00 
12F6809 ; lct`xq` ; 31 ; 8.00 
19P9656 ; cgrjrdl ; 19 ; 16.00 
26K6534 ; `dlatuw ; 28 ; 6.00 
12T8496 ; gbitbwbdg ; 23 ; 20.00 
16X3319 ; hjvtvdpx ; 29 ; 9.00 
21Z3900 ; xxqf ; 19 ; 8.00 
21L4485 ; ketjl ; 26 ; 0.00 
20W4515 ; dr`cmiim ; 17 ; 9.00 
18Z4508 ; pacdn ; 19 ; 13.00 
25L5338 ; nhix ; 17 ; 4.00 
28D1318 ; ufv_jcn ; 17 ; 16.00 
18Y5316 ; _lsa ; 18 ; 19.00 
22Y8566 ; clxc_c ; 29 ; 20.00 
13K6918 ; fcmae ; 30 ; 18.00 
20Y7745 ; galkbpfah ; 28 ; 9.00 
19M4676 ; vrmt ; 20 ; 1.00 
20L5597 ; krtbavme ; 22 ; 8.00 
10Y2973 ; elksqfo ; 21 ; 20.00 
10P0607 ; kmiq_ ; 22 ; 4.00 
15J6423 ; vxsngj ; 25 ; 2.00 
25D5232 ; `ktrn_snd ; 27 ; 7.00 
21W5855 ; dcvr ; 31 ; 0.00 
16M7868 ; rictcr_hd ; 27 ; 16.00 
24K5086 ; j_ki_owo ; 25 ; 4.00 
16S4076 ; ofknd ; 24 ; 0.00 
19C0784 ; ia_`aqs`w ; 26 ; 19.00 
20I9767 ; q_ac ; 22 ; 10.00 
11S2701 ; ssxkm_iqt ; 27 ; 9.00 
15H4436 ; xehs ; 20 ; 0.00 
23B9643 ; xnw_`qvd ; 28 ; 0.00 
11O2724 ; tfbjnqgq ; 21 ; 5.00 
14G0560 ; wrbax` ; 30 ; 12.00 
27D0301 ; kfcs`d ; 21 ; 19.00 
29O0801 ; bihakvpv ; 24 ; 5.00 
29V5812 ; eh_` ; 23 ; 2.00 
13U6553 ; hwnvv ; 23 ; 2.00 
20C2790 ; jlrvl ; 24 ; 13.00 
12A2139 ; sfukct ; 25 ; 18.00 
19G4837 ; tuisj ; 28 ; 17.00 
27A8867 ; ckcorx ; 23 ; 6.00 
28A9766 ; for``v ; 25 ; 16.00 
12B6888 ; twjmvwgo ; 27 ; 13.00 
14T0207 ; bmdcd ; 31 ; 10.00 
16U9650 ; w_mugdjrf ; 21 ; 6.00 
22Q0337 ; akagtw ; 29 ; 1.00 
18Y1688 ; ivacerqh ; 17 ; 10.00 
15G7365 ; roh_a ; 20 ; 1.00 
17M0507 ; er__lk ; 21 ; 16.00 
10J5490 ; kdpkhpems ; 30 ; 9.00 
13H2121 ; o`fontxgr ; 23 ; 16.00 
21B4437 ; `dxrvw`i ; 23 ; 16.00 
27T2227 ; lbfexioba ; 26 ; 2.00 
20T6344 ; larpdak ; 25 ; 11.00 
12J8124 ; akje ; 24 ; 11.00 
29W2278 ; wgrpltew ; 25 ; 7.00 
12U3757 ; ddcgg ; 19 ; 10.00 
29L6792 ; eisboqswu ; 23 ; 3.00 
20O9516 ; bovcvmq ; 19 ; 16.00 
28P6689 ; ekgbj` ; 30 ; 6.00 
23U9166 ; pvfd ; 17 ; 0.00 
28F7495 ; h`mpex ; 27 ; 3.00 
12E2148 ; gjnpre ; 28 ; 1.00 
15T1407 ; qdxweupii ; 28 ; 16.00 
18F2605 ; j`mudjnqi ; 16 ; 17.00 
26O4628 ; exorjk ; 22 ; 0.00 
16M1699 ; strl ; 19 ; 8.00 
18Z7321 ; qoggj ; 27 ; 1.00 
26Q1459 ; rjgmdvtet ; 17 ; 10.00 
18I0262 ; iv_egm ; 20 ; 8.00 
21X6842 ; nfjudf ; 24 ; 10.00 
28J9496 ; sagcogob ; 21 ; 18.00 
14X6452 ; jdbp ; 26 ; 4.00 
22W5141 ; wjcmru ; 18 ; 0.00 
22A1818 ; bj`gcw ; 24 ; 18.00 
18K5279 ; wqppml`a ; 21 ; 16.00 
27L3000 ; wchgpnn ; 19 ; 17.00 
24O0289 ; vaexp ; 16 ; 11.00 
11B4178 ; f`uwrlx ; 24 ; 19.00 
26E1516 ; xmtqxh ; 29 ; 0.00 
17I9796 ; pquer ; 16 ; 0.00 
10V5791 ; qjqji ; 31 ; 20.00 
23L5254 ; ocokkj ; 18 ; 12.00 
22Z8061 ; ipit`nbgd ; 21 ; 18.00 
28K6420 ; aimefa ; 31 ; 12.00 
19X6764 ; sneas ; 23 ; 12.00 
19Q0502 ; iurocwtuu ; 26 ; 15.00 
10M6300 ; iwjmcmc ; 20 ; 2.00 
19R1313 ; ljxhdtu ; 23 ; 17.00 
12N4633 ; mndserhfl ; 22 ; 14.00 
15I9232 ; asxjdo ; 28 ; 16.00 
16C5606 ; aitjvb ; 23 ; 20.00 
21O1723 ; hf`mv ; 25 ; 0.00 
23K8166 ; eadp ; 17 ; 14.00 
12O8295 ; hiiqj ; 20 ; 13.00 
21I0704 ; aw`fdse ; 30 ; 20.00 
28R7824 ; _cnkce`im ; 19 ; 18.00 
13X6165 ; tsja` ; 24 ; 18.00 
14J5719 ; vwa_io ; 18 ; 18.00 
15I0998 ; ce`gfvb` ; 23 ; 7.00 
18Z6850 ; `u_xfs ; 17 ; 7.00 
26Z3019 ; nu`qv ; 30 ; 18.00 
19J2944 ; ikohtjsj ; 16 ; 4.00 
17C7802 ; favniliu ; 21 ; 3.00 
13C4508 ; dual` ; 23 ; 17.00 
28E1322 ; _kinuef ; 22 ; 6.00 
18D2193 ; bfee ; 24 ; 6.00 
11N7472 ; rgphe ; 23 ; 19.00 
20K3304 ; xn`f ; 19 ; 14.00 
29W6292 ; rg`bxk ; 20 ; 9.00 
15N7087 ; ancbuxjbc ; 19 ; 13.00 
29Y1244 ; gvshb`us ; 23 ; 5.00 
18C9417 ; r_sc_ ; 21 ; 11.00 
22Q1687 ; q_htubmwl ; 27 ; 5.00 
15K7798 ; hmmtn ; 18 ; 5.00 
26N6615 ; _pmooclqq ; 23 ; 8.00 
12J8958 ; mwdbv ; 31 ; 4.00 
29X6670 ; nsdbmvet` ; 28 ; 13.00 
27X2458 ; oxkeomb ; 29 ; 4.00 
13Z8547 ; cdkfp ; 21 ; 13.00 
12F8811 ; elbw ; 25 ; 0.00 
22L6973 ; ebojpx ; 22 ; 2.00 
14B5438 ; `_qcxsl_w ; 20 ; 1.00 
25U1957 ; rfed ; 21 ; 7.00 
15W9333 ; rtpngplg ; 24 ; 13.00 
21I4608 ; vkxgedd ; 20 ; 16.00 
27M1758 ; qvc_av ; 26 ; 11.00 
28Z7952 ; qbwxgaudg ; 20 ; 2.00 
20A5827 ; awebedc` ; 20 ; 9.00 
15R7193 ; ppo_ ; 31 ; 2.00 
14U2668 ; wvtccxem ; 31 ; 5.00 
24D7341 ; dtfps ; 25 ; 1.00 
13X2111 ; kpulxk ; 26 ; 17.00 
17I5256 ; afkt` ; 29 ; 6.00 
28Z2083 ; amfomtcr ; 23 ; 13.00 
12O7071 ; exerbwmdg ; 16 ; 2.00 
22Y5921 ; ubukf ; 27 ; 7.00 
17V5338 ; vqnlx ; 19 ; 20.00 
16F4258 ; qhiovpvx` ; 17 ; 8.00 
28A3935 ; k_sdt ; 19 ; 12.00 
23L2815 ; umetl ; 20 ; 8.00 
27M3226 ; jukd`f ; 24 ; 7.00 
25Z7632 ; bixwxhxik ; 23 ; 6.00 
21G3253 ; gbau ; 16 ; 0.00 
15I9774 ; _euifeu ; 17 ; 13.00 
20N0326 ; abnxhrtub ; 24 ; 7.00 
16C1287 ; gnplhn ; 26 ; 5.00 
10L9869 ; vwqtcsa ; 16 ; 15.00 
15V8433 ; kch`euea ; 24 ; 17.00 
10A0896 ; dl_np ; 20 ; 3.00 
17P5273 ; uvqtbu ; 23 ; 16.00 
13B2301 ; hefwv ; 21 ; 7.00 
16V7841 ; fkmc ; 29 ; 6.00 
23J4698 ; wjde ; 20 ; 8.00 
15N2461 ; t_vcklgb ; 26 ; 13.00 
21N5056 ; arxsxdc ; 25 ; 3.00 
15J2671 ; wdg` ; 27 ; 5.00 
10P4060 ; hpfdrmh ; 16 ; 19.00 
29X0883 ; goni ; 19 ; 13.00 
15H6888 ; xoochdmrr ; 17 ; 5.00 
11K8773 ; gvnwf ; 16 ; 19.00 
16W4298 ; x`pnuk ; 27 ; 1.00 
18N3526 ; mr_n_ev ; 24 ; 3.00 
29L6979 ; nf`bmaigo ; 31 ; 7.00 
17L9270 ; txpmsaxk ; 31 ; 11.00 
20O4056 ; bjcul`lw ; 20 ; 11.00 
26I2177 ; dwvgvapjn ; 17 ; 7.00 
27I2273 ; snlsa ; 25 ; 7.00 
24F0708 ; sgglrxo_ ; 17 ; 7.00 
23E2952 ; ogdv ; 18 ; 20.00 
21C8304 ; sslo ; 30 ; 8.00 
11M7629 ; rksjsxi ; 31 ; 16.00 
26V5059 ; envwhb ; 16 ; 10.00 
28F9988 ; ql_pv ; 19 ; 16.00 
19F7178 ; vudtfgj ; 16 ; 4.00 
21F3126 ; tarr ; 27 ; 20.00 
21J9227 ; vjjstrex ; 31 ; 5.00 
17O5133 ; tl`jrxka ; 20 ; 1.00 
29Q8911 ; vffq ; 30 ; 11.00 
27K8003 ; rmmkl_o ; 19 ; 4.00 
21D6299 ; cixu ; 22 ; 11.00 
17A6909 ; xatjpuc ; 19 ; 13.00 
20O1410 ; xqjwbb ; 30 ; 15.00 
20E8017 ; exvc ; 21 ; 19.00 
22A2463 ; ibht`k ; 16 ; 5.00 
18H4637 ; rkepojdgo ; 18 ; 0.00 
10R2969 ; tnlmar ; 20 ; 8.00 
27A4181 ; cidmalac ; 22 ; 0.00 
27Q6108 ; csdaoq ; 16 ; 17.00 
25E4512 ; vbqahkwg ; 23 ; 3.00 
24E7173 ; ljfbcsag ; 16 ; 15.00 
20C1127 ; grddhmxon ; 18 ; 4.00 
17O2420 ; uieuam ; 26 ; 2.00 
12O5058 ; qtiiiph ; 31 ; 20.00 
15Q4746 ; smhgmckks ; 23 ; 9.00 
22B6126 ; dswrsrj ; 20 ; 11.00 
28Y5735 ; mq_gdqm ; 27 ; 2.00 
10I4478 ; iomteeun ; 26 ; 0.00 
16W7665 ; uuav ; 26 ; 4.00 
16T0530 ; csak`w`fn ; 17 ; 8.00 
29B4488 ; svmllqev ; 25 ; 15.00 
14Z2023 ; nfjdcx ; 24 ; 0.00 
26W3904 ; dq_lpnhtg ; 22 ; 10.00 
18T5288 ; hhvpm ; 25 ; 0.00 
22H2498 ; ahlldt_` ; 30 ; 1.00 
19Q7752 ; i`jeodq ; 19 ; 8.00 
14X0180 ; lvemxhja ; 27 ; 11.00 
19U9130 ; ldwkim`hb ; 22 ; 5.00 
22F0746 ; fgpr ; 20 ; 8.00 
25E6679 ; hla_mjb ; 24 ; 13.00 
13L4012 ; mhbh ; 25 ; 15.00 
15O8357 ; ha_hpmm` ; 17 ; 11.00 
12S6358 ; asihcic ; 22 ; 7.00 
27L2446 ; fwbiqdvuw ; 17 ; 14.00 
22H9842 ; ahm` ; 26 ; 17.00 
18M0555 ; fufktciwk ; 17 ; 7.00 
22I9586 ; qtga ; 29 ; 7.00 
18E1558 ; `lsdxrp ; 27 ; 2.00 
19Y4602 ; tpxxam ; 25 ; 1.00 
18W9956 ; srrniuax ; 24 ; 18.00 
28D5522 ; xskmneul ; 23 ; 7.00 
14Z4115 ; pwjp ; 20 ; 20.00 
17L1117 ; xdumjt`e ; 30 ; 17.00 
16U0940 ; oneq ; 31 ; 19.00 
18Z7144 ; xmhk ; 25 ; 19.00 
12A9811 ; lxrdm`x ; 19 ; 14.00 
21G5421 ; xldj ; 31 ; 14.00 
19U7918 ; ejtj`xjs ; 16 ; 12.00 
25V3901 ; if_h` ; 20 ; 3.00 
29P3913 ; mhrl ; 16 ; 5.00 
14Q9438 ; vfgc ; 28 ; 13.00 
24L0603 ; plieu ; 31 ; 16.00 
15P2566 ; rdaalgkfl ; 31 ; 16.00 
29V9428 ; uq_q ; 22 ; 4.00 
24C8357 ; hbjpqq ; 22 ; 1.00 
22O0182 ; ttvtnfmwr ; 22 ; 10.00 
14H2574 ; dkja`jqjq ; 20 ; 14.00 
27J4403 ; uvndfn ; 26 ; 6.00 
17I1685 ; wach ; 27 ; 11.00 
22I2994 ; nbrc ; 28 ; 0.00 
28T2673 ; vsrtvvfs ; 20 ; 18.00 
17J9614 ; q`sacnx ; 23 ; 11.00 
28T5898 ; kacgwhxbs ; 22 ; 8.00 
22P6270 ; _fwoe_jo ; 28 ; 8.00 
16L6633 ; swld_`v ; 23 ; 19.00 
26N6076 ; dsdt ; 17 ; 9.00 
13T0925 ; hcoocrl ; 29 ; 19.00 
21O9355 ; ojbmihaj ; 22 ; 12.00 
23U0068 ; cifx ; 20 ; 3.00 
16N1329 ; s`sciw ; 24 ; 11.00 
19G4142 ; akpjla_ ; 29 ; 19.00 
21S4080 ; suusmjgbr ; 21 ; 18.00 
21Y5612 ; rsl_k ; 22 ; 17.00 
12U6882 ; ildq ; 24 ; 8.00 
25F7785 ; g_wdlw ; 23 ; 18.00 
15Y6186 ; kmmpgfpss ; 30 ; 12.00 
20G7261 ; ubqhvrh ; 17 ; 20.00 
27Y1548 ; txgn ; 29 ; 10.00 
13X6837 ; xnwjmrs_q ; 18 ; 3.00 
17X8858 ; tntiicf ; 30 ; 18.00 
11O6603 ; ftdxt ; 24 ; 5.00 
29U9468 ; hbjti ; 20 ; 5.00 
19J8750 ; catj`pgr ; 24 ; 13.00 
27I9556 ; volp`f_im ; 17 ; 4.00 
13S8388 ; ojor ; 22 ; 13.00 
27G7570 ; wdxggjufx ; 16 ; 8.00 
15A2522 ; ahehnrnc ; 30 ; 17.00 
10B9511 ; floq ; 18 ; 20.00 
22M6446 ; lqtc ; 29 ; 12.00 
15N8718 ; _bbiqr ; 16 ; 10.00 
21I9983 ; _idtnogxb ; 21 ; 2.00 
24W3974 ; sdbgiup ; 29 ; 18.00 
22K2797 ; dnbilb ; 31 ; 12.00 
27U1159 ; _dluwptgr ; 17 ; 9.00 
14B4196 ; epnjrweu ; 20 ; 11.00 
25E8441 ; wjtbd ; 17 ; 6.00 
10F3855 ; hrqhxobcj ; 16 ; 0.00 
19L1296 ; mjnopdu ; 23 ; 6.00 
20I8350 ; pnxdof ; 17 ; 11.00 
14P7236 ; miutg ; 27 ; 16.00 
16O6176 ; h_dm ; 16 ; 15.00 
25H7869 ; esxrqs`g_ ; 17 ; 1.00 
22L8095 ; udgjm`sl ; 26 ; 18.00 
11P6989 ; j`sl`jpkr ; 25 ; 11.00 
24C8615 ; fqso ; 17 ; 16.00 
25O3442 ; clonc ; 31 ; 5.00 
15T6922 ; psijm_ied ; 30 ; 15.00 
12E1628 ; xnji`ubh ; 26 ; 15.00 
29G2124 ; cmdk ; 21 ; 15.00 
27X9055 ; wthxrlidc ; 26 ; 6.00 
20S3485 ; xwi`jx_kx ; 26 ; 17.00 
26S2083 ; raemng ; 16 ; 13.00 
26H0390 ; q`fe`raac ; 24 ; 15.00 
12K2665 ; b`c`seik ; 27 ; 5.00 
12M6039 ; xvvthlera ; 18 ; 13.00 
22K0699 ; uhbo ; 24 ; 8.00 
16Y9572 ; rsrg ; 28 ; 12.00 
12U5438 ; sbuq ; 28 ; 15.00 
16Z1230 ; rn`kj ; 17 ; 1.00 
20H5621 ; wvibt ; 16 ; 10.00 
17G6819 ; eqhieu ; 29 ; 13.00 
25M0101 ; b_vev`_uo ; 31 ; 0.00 
12V9406 ; uxr`gklr ; 28 ; 13.00 
19X7892 ; eqonokjkd ; 17 ; 20.00 
14A7121 ; pkuj ; 17 ; 14.00 
10T6200 ; ijnvubcjd ; 18 ; 13.00 
15L6991 ; rpkm`sfnx ; 21 ; 16.00 
10Y5365 ; ewatexgso ; 17 ; 17.00 
10R8841 ; k_txwfwlq ; 26 ; 7.00 
28F3659 ; gxigrg ; 29 ; 8.00 
25B8375 ; bufom ; 29 ; 0.00 
16E9258 ; `mojf` ; 30 ; 3.00 
18K8394 ; qcnhtp ; 30 ; 4.00 
24W3157 ; xougplqpx ; 26 ; 14.00 
14R3600 ; rlfketg ; 23 ; 0.00 
25Q4945 ; xxb_bm ; 27 ; 20.00 
10O2057 ; tlwq ; 21 ; 19.00 
23F9744 ; ibtnex ; 23 ; 2.00 
17P8154 ; jxjkrh ; 28 ; 11.00 
15I3180 ; qhswgxfjn ; 22 ; 14.00 
17F9940 ; _ddrf ; 26 ; 13.00 
23S9084 ; ihtp ; 28 ; 10.00 
25X0901 ; cahkh ; 20 ; 9.00 
20W2854 ; k_utwn ; 23 ; 2.00 
10J0112 ; uaggknbvv ; 30 ; 11.00 
25K7971 ; jwlv ; 18 ; 5.00 
28T2066 ; defskcr ; 18 ; 14.00 
15T1502 ; rkrqqtx ; 18 ; 19.00 
17L2827 ; krhdj ; 26 ; 9.00 
13E3341 ; esiw ; 27 ; 2.00 
11O1809 ; ro_maf ; 23 ; 16.00 
14N0944 ; cikoid ; 30 ; 16.00 
20G1304 ; gani ; 26 ; 3.00 
16I3789 ; olwdc ; 26 ; 5.00 
11Z7230 ; lekn ; 29 ; 19.00 
24H8457 ; mkpaiuet ; 26 ; 2.00 
10R6518 ; ebvdcxvj ; 19 ; 16.00 
12Y1257 ; lposf ; 24 ; 10.00 
23Z8114 ; cmcbjo ; 22 ; 5.00 
12M7714 ; prkl`c ; 19 ; 3.00 
26A5939 ; vghi_fw ; 30 ; 13.00 
10D1638 ; nt`r ; 22 ; 2.00 
24F2363 ; lts_t ; 23 ; 13.00 
19K4410 ; gqwdtss ; 18 ; 16.00 
18D2623 ; kjkhmi ; 27 ; 15.00 
11C3463 ; mlmgfmdh ; 30 ; 7.00 
25D4771 ; _idqcbv ; 22 ; 12.00 
20I2396 ; csdnppf ; 26 ; 9.00 
25N7229 ; eb_dl ; 16 ; 4.00 
